wed_ID;cmp_ID;cmp_Nummer;wed_Nummer;wed_ThuisPloeg;thuis_club;thuis_ploeg;wed_UitPloeg;uit_club;uit_ploeg;wed_Datum;wed_Tijd;szn_ID;plg_ID;spl_Voornaam;spl_tussen;spl_Achternaam;spl_GeboorteDatum;spl_Lengte;scu_Minuten;scu_FGM;scu_FGA;scu_3PM;scu_3PA;scu_FTM;scu_FTA;scu_Punten;scu_Fouten;scu_OffRebounds;scu_DefRebounds;scu_Assists;scu_Steals;scu_Blocks;scu_TurnOvers;wed_TeamOffRebThuis;wed_TeamOffRebUit;wed_TeamDefRebThuis;wed_TeamDefRebUit;wed_TeamStealThuis;wed_TeamStealUit;wed_TeamTurnOverThuis;wed_TeamTurnOverUit;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5280;2571;Eric;;Dow;1976-08-26;203;28;4;9;0;0;2;2;10;4;3;8;2;4;1;2;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5282;2571;Bob;;Frederiks;1978-10-11;188;16;0;0;1;2;0;0;3;1;0;1;1;2;0;1;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5283;2571;Gregory;;Harris;1978-04-15;191;36;5;8;2;3;6;10;22;3;0;0;2;1;0;2;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5278;2571;Matthew;;Lord;1977-02-13;191;5;0;0;0;0;2;2;2;2;0;0;0;1;0;2;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5279;2571;Hodari;;Mallory;1981-01-10;191;30;1;6;3;8;3;4;14;4;0;1;7;2;0;7;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5270;2571;Gregory;;Pinas;1984-04-17;196;5;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5277;2571;Jouke;;Pots;1983-10-08;182;28;1;3;2;4;0;2;8;3;1;1;1;3;0;4;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5271;2571;Camille;;Richardson;1976-01-15;199;30;3;6;0;0;2;4;8;2;4;5;0;2;0;4;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5281;2571;Ramon;;Sendar;1981-09-29;202;22;2;5;0;0;0;0;4;5;0;7;0;0;1;0;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5272;3120;Mario;;Bennes;1964-05-25;198;28;8;11;0;0;5;11;21;0;3;7;1;4;0;3;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5287;3120;Antar;;Crawley;1974-09-09;195;24;2;6;0;0;2;2;6;5;2;2;2;0;0;0;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5273;3120;Nenad;;Cvjetkovic;1983-08-14;202;6;1;2;0;0;0;0;2;1;0;0;1;0;1;1;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5284;3120;Adam;;Fellers;1980-02-02;185;10;0;0;2;4;0;0;6;1;0;2;1;2;0;2;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5285;3120;Sergio;;Gipson;1980-02-15;195;18;4;6;1;2;4;6;15;3;2;2;3;3;0;1;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5274;3120;Christoffer;;McGuthrie;1974-06-09;194;21;4;9;2;3;0;2;14;2;2;3;8;2;0;3;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5286;3120;Niels;;Meijer;1980-11-24;204;24;2;4;0;1;2;3;6;3;3;3;2;4;0;0;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5275;3120;Koen;;Rouwhorst;1973-04-09;206;23;3;5;0;0;2;2;8;5;2;5;1;0;0;1;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5276;3120;Joseph;;Spinks;1972-06-20;199;25;2;10;2;4;5;8;15;2;1;1;1;5;0;2;0;0;0;2;0;1;1;0;
221449;421;B1000;AB;2571;Basketball Stars Weert;HS 1;3120;ABC Amsterdam;HS 1;2003-09-27;19:30:00;5288;3120;Harm;van;Woerkom;1973-09-24;197;21;1;2;0;1;0;0;2;4;0;3;3;3;0;0;0;0;0;2;0;1;1;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5397;1771;Bryan;;Bailey;1980-05-13;183;30;4;6;4;7;1;3;21;1;1;1;3;2;0;2;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5412;1771;Pieter;;Beeks;1979-03-15;;10;0;0;0;0;0;0;0;2;1;1;0;1;0;1;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5390;1771;Paul;;Cardoso;1983-07-09;190;12;1;3;0;0;0;0;2;4;1;1;0;0;1;1;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5391;1771;Nitzan;;Hadash;1977-02-14;197;28;0;2;5;8;0;2;15;3;0;3;1;1;0;4;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5392;1771;Wim;van der;Kamp;1979-07-16;201;18;5;9;0;1;1;1;11;2;1;5;1;0;2;3;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5393;1771;Rein;van der;Kamp;1979-07-16;202;22;4;5;0;7;0;0;8;2;1;4;6;2;0;2;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5410;1771;Rick;van der;Nes;1982-04-11;204;11;0;1;0;4;2;4;2;0;1;1;0;0;1;1;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5394;1771;Alexandre;de;Sa;1983-12-23;180;26;0;0;0;1;0;0;0;0;0;4;3;1;0;2;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5395;1771;Scott;;Ungerer;1980-10-26;200;36;5;7;3;6;3;5;22;0;1;5;5;2;0;1;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5411;1771;Ronald;van der;Weg;1982-04-15;185;7;0;1;0;0;3;4;3;0;1;1;1;0;0;0;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5471;6115;Farid;;Beriah;1975-05-25;194;10;1;1;0;0;0;1;2;3;0;2;1;0;0;0;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5470;6115;Przemyslaw;;Hajnsz;1982-08-05;203;22;1;4;0;0;1;1;3;5;0;1;1;3;0;4;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5468;6115;Thijs;;Mulders;1980-07-09;202;10;0;2;0;0;0;0;0;2;0;0;0;1;0;2;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5474;6115;Jair;;Veldhuis;1981-02-07;207;36;9;19;0;0;3;7;21;2;3;7;2;0;0;9;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5467;6115;Urbian;;Vreds;1979-11-23;179;19;1;4;3;6;0;0;11;0;0;4;1;0;0;2;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5473;6115;Brandon;;Weiss;1981-01-25;206;16;1;2;0;0;1;2;3;1;0;2;1;1;0;4;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5466;6115;Zuri;;Williams;1973-03-14;186;40;1;5;0;5;0;0;2;2;0;9;3;1;0;1;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5469;6115;Bas;van;Willigen;1977-01-12;199;22;0;1;0;2;0;0;0;3;0;1;0;0;0;1;0;3;3;0;10;9;0;0;
221450;421;B1000;HD;1771;Landstede Basketbal;HS 1;6115;West Brabant Giants;HS 1;2003-09-27;19:30:00;5472;6115;Jermaine;;Young;1976-11-05;203;25;5;8;0;1;0;0;10;5;0;5;1;1;0;4;0;3;3;0;10;9;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5269;3103;Cees;;Aanhaanen;1981-03-16;201;18;1;5;0;1;1;2;3;3;2;2;1;4;0;2;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5267;3103;Lucien;;Boldewijn;1971-11-03;203;21;3;9;0;0;1;4;7;5;0;2;2;2;0;2;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5255;3103;Ron;;Borstel;1981-04-04;193;20;4;8;0;1;0;0;8;0;3;0;2;1;0;2;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5268;3103;Aleksander;;Cuic;1983-11-03;205;29;2;9;0;4;4;5;8;2;0;4;0;2;0;3;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5256;3103;Ardan;;Cusell;1980-08-29;199;19;1;1;0;1;1;1;3;1;1;1;1;2;0;1;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5257;3103;Sven;de;Lange;1983-03-20;192;11;0;2;3;3;0;0;9;3;0;1;0;0;0;1;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5258;3103;Alexander;;Lukic;1975-10-30;195;18;3;4;1;2;2;4;11;2;1;2;2;5;0;1;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5259;3103;Virgill;;Ormskerk;1970-12-21;196;15;1;1;0;0;0;0;2;2;0;0;0;1;0;0;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5266;3103;Veljko;;Perovic;1983-02-20;193;28;6;6;0;2;5;5;17;4;1;0;2;4;0;3;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5265;3103;Arvin;;Slagter;1985-10-19;190;21;2;3;0;0;2;3;6;2;1;4;2;4;0;5;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5251;3519;Pascal;van;Alten;1983-01-27;196;18;2;2;0;1;1;2;5;2;3;4;0;1;1;4;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5263;3519;Drew;;Demond;1980-08-06;201;22;2;4;0;1;0;3;4;5;1;4;0;0;1;2;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5260;3519;Ian;;Hanavan;1980-08-15;200;20;3;5;0;1;4;4;10;5;1;4;2;1;0;3;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5261;3519;Roy;;Huberts;1982-12-15;205;4;1;2;0;0;0;0;2;1;1;0;0;1;0;1;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5252;3519;Branko;;Krusevac;1981-08-01;197;33;0;2;4;6;2;2;14;2;1;2;2;1;1;3;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5264;3519;Tico;;Milovac;1979-05-06;190;8;0;0;0;1;1;2;1;2;0;0;3;0;0;3;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5253;3519;Djoenie;;Steenvoorde;1981-05-01;195;30;5;6;1;3;0;0;13;2;1;7;1;2;0;3;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5262;3519;Michael;;Stokes;1980-02-26;183;32;5;12;0;1;5;6;15;2;1;4;9;6;0;1;1;0;1;0;2;0;0;0;
221451;421;B1000;JF;3519;Omniworld Basketball;HS 1;3103;Rotterdam Basketbal;HS 1;2003-09-27;20:00:00;5254;3519;Ronald;van;Velzen;1972-10-24;208;33;9;12;0;0;4;4;22;2;1;5;3;1;0;3;1;0;1;0;2;0;0;0;
221452;421;B1000;CI;2823;EBBC;HS 1;3145;Celeritas-Donar;HS 1;2003-09-28;16:00:00;5289;2823;Marcel;;Aarts;1983-08-09;213;13;0;1;0;0;0;0;0;2;0;5;0;0;2;3;0;1;3;0;3;1;3;0;
221452;421;B1000;CI;2823;EBBC;HS 1;3145;Celeritas-Donar;HS 1;2003-09-28;16:00:00;5297;2823;Willie Jan;;Ackermans;1973-08-27;204;33;1;3;1;4;0;0;5;2;0;4;4;3;1;3;0;1;3;0;3;1;3;0;
